seed,n_cells,n_bins,n_clones,lamda,n_chrom,dist_method,tree_method,quartet_distance,rf_distance,transfer_distance,triplet_distance,rootsplit_distance
0,100,1000,6,5,10,sconce2,srnjmaxlca,0.3949,0.8367,2.8163,0.4450,0.6579
0,100,1000,6,5,10,med2,srnjmaxlca,0.2949,0.8061,2.3776,0.3414,0.5263
1,20,1000,6,5,10,sconce2,nj,0.0087,0.1111,0.1111,0.0023,0.0000
1,20,1000,6,5,10,med2,nj,0.0057,0.0556,0.0556,0.0015,0.0000
1,20,1000,6,5,10,sconce2,snj,0.0087,0.1111,0.1111,0.0023,0.0000
1,20,1000,6,5,10,med2,snj,0.0354,0.2222,0.2222,0.0105,0.0000
1,20,1000,6,5,10,sconce2,rnj,0.0274,0.1667,0.1667,0.0083,0.0000
1,20,1000,6,5,10,med2,rnj,0.0057,0.0556,0.0556,0.0015,0.0000
1,20,1000,6,5,10,sconce2,anj,0.0087,0.1111,0.1111,0.0023,0.0000
1,20,1000,6,5,10,med2,anj,0.0057,0.0556,0.0556,0.0015,0.0000
1,20,1000,6,5,10,sconce2,fastme,0.0087,0.1111,0.1111,0.0023,0.0000
1,20,1000,6,5,10,med2,fastme,0.0057,0.0556,0.0556,0.0015,0.0000
1,20,1000,6,5,10,sconce2,srnj1,0.0087,0.1111,0.1111,0.0023,0.0000
1,20,1000,6,5,10,med2,srnj1,0.2429,0.5000,0.7222,0.3128,0.1111
1,20,1000,6,5,10,sconce2,srnj,0.0087,0.1111,0.1111,0.0023,0.0000
1,20,1000,6,5,10,med2,srnj,0.0000,0.0000,0.0000,0.0000,0.0000
1,20,1000,6,5,10,sconce2,srnjmaxlca,0.2334,0.5000,0.6667,0.3098,0.1111
1,20,1000,6,5,10,med2,srnjmaxlca,0.0257,0.0556,0.0556,0.0105,0.0000
1,50,1000,6,5,10,sconce2,nj,0.1082,0.2917,0.5833,0.0444,0.0000
1,50,1000,6,5,10,med2,nj,0.0533,0.1667,0.2708,0.0251,0.0000
1,50,1000,6,5,10,sconce2,snj,0.1034,0.3125,0.5625,0.0425,0.0000
1,50,1000,6,5,10,med2,snj,0.0952,0.3542,0.6667,0.0362,0.0000
1,50,1000,6,5,10,sconce2,rnj,0.1105,0.2917,0.5833,0.0451,0.0000
1,50,1000,6,5,10,med2,rnj,0.0533,0.1667,0.2708,0.0251,0.0000
1,50,1000,6,5,10,sconce2,anj,0.1084,0.3125,0.6042,0.0445,0.0000
1,50,1000,6,5,10,med2,anj,0.0533,0.1667,0.2708,0.0251,0.0000
1,50,1000,6,5,10,sconce2,fastme,0.0812,0.2083,0.3750,0.0355,0.0000
1,50,1000,6,5,10,med2,fastme,0.0535,0.1875,0.2917,0.0252,0.0000
1,50,1000,6,5,10,sconce2,srnj1,0.1110,0.4583,0.7708,0.0705,0.0526
1,50,1000,6,5,10,med2,srnj1,0.2505,0.7292,1.2708,0.2555,0.1579
1,50,1000,6,5,10,sconce2,srnj,0.0932,0.3958,0.7083,0.0310,0.0000
1,50,1000,6,5,10,med2,srnj,0.0907,0.2708,0.5000,0.0378,0.0000
1,50,1000,6,5,10,sconce2,srnjmaxlca,0.3024,0.6042,1.8125,0.3575,0.4211
1,50,1000,6,5,10,med2,srnjmaxlca,0.3044,0.6875,1.5000,0.3358,0.2632
1,100,1000,6,5,10,sconce2,nj,0.0665,0.3878,0.6735,0.0302,0.0000
1,100,1000,6,5,10,med2,nj,0.0515,0.2551,0.3673,0.0258,0.0000
1,100,1000,6,5,10,sconce2,snj,0.0587,0.5000,0.7857,0.0219,0.0000
1,100,1000,6,5,10,med2,snj,0.0945,0.5306,0.9490,0.0346,0.0000
1,100,1000,6,5,10,sconce2,rnj,0.0547,0.2959,0.4184,0.0268,0.0000
1,100,1000,6,5,10,med2,rnj,0.0554,0.3571,0.4898,0.0270,0.0000
1,100,1000,6,5,10,sconce2,anj,0.0971,0.4592,0.7857,0.0424,0.0000
1,100,1000,6,5,10,med2,anj,0.0554,0.3571,0.4898,0.0270,0.0000
1,100,1000,6,5,10,sconce2,fastme,0.0573,0.3469,0.5102,0.0275,0.0000
1,100,1000,6,5,10,med2,fastme,0.0510,0.2245,0.3265,0.0257,0.0000
1,100,1000,6,5,10,sconce2,srnj1,0.1635,0.7245,1.5306,0.0956,0.0526
1,100,1000,6,5,10,med2,srnj1,0.1894,0.6735,1.3776,0.1524,0.0789
1,100,1000,6,5,10,sconce2,srnj,0.1001,0.5408,0.8776,0.0559,0.0263
1,100,1000,6,5,10,med2,srnj,0.0820,0.5102,0.8163,0.0342,0.0000
1,100,1000,6,5,10,sconce2,srnjmaxlca,0.2286,0.7245,1.7653,0.2841,0.4211
1,100,1000,6,5,10,med2,srnjmaxlca,0.1274,0.5612,1.0408,0.0698,0.0263
2,20,1000,6,5,10,sconce2,nj,0.0000,0.0000,0.0000,0.0000,0.0000
2,20,1000,6,5,10,med2,nj,0.0000,0.0000,0.0000,0.0000,0.0000
2,20,1000,6,5,10,sconce2,snj,0.0000,0.0000,0.0000,0.0000,0.0000
2,20,1000,6,5,10,med2,snj,0.0000,0.0000,0.0000,0.0000,0.0000
2,20,1000,6,5,10,sconce2,rnj,0.0000,0.0000,0.0000,0.0000,0.0000
2,20,1000,6,5,10,med2,rnj,0.0000,0.0000,0.0000,0.0000,0.0000
2,20,1000,6,5,10,sconce2,anj,0.0000,0.0000,0.0000,0.0000,0.0000
2,20,1000,6,5,10,med2,anj,0.0000,0.0000,0.0000,0.0000,0.0000
2,20,1000,6,5,10,sconce2,fastme,0.0000,0.0000,0.0000,0.0000,0.0000
2,20,1000,6,5,10,med2,fastme,0.0000,0.0000,0.0000,0.0000,0.0000
2,20,1000,6,5,10,sconce2,srnj1,0.0000,0.0000,0.0000,0.0000,0.0000
2,20,1000,6,5,10,med2,srnj1,0.0745,0.2222,0.2222,0.1602,0.0000
2,20,1000,6,5,10,sconce2,srnj,0.0000,0.0000,0.0000,0.0000,0.0000
2,20,1000,6,5,10,med2,srnj,0.0535,0.2222,0.1667,0.0940,0.0000
2,20,1000,6,5,10,sconce2,srnjmaxlca,0.0785,0.3333,0.3333,0.1045,0.1250
2,20,1000,6,5,10,med2,srnjmaxlca,0.0000,0.0000,0.0000,0.0000,0.0000
2,50,1000,6,5,10,sconce2,nj,0.1371,0.6458,0.9167,0.1297,0.0556
2,50,1000,6,5,10,med2,nj,0.1621,0.5833,0.9792,0.1213,0.0000
2,50,1000,6,5,10,sconce2,snj,0.1876,0.6875,1.1042,0.1080,0.0000
2,50,1000,6,5,10,med2,snj,0.1989,0.6667,1.3125,0.1643,0.1667
2,50,1000,6,5,10,sconce2,rnj,0.1263,0.5208,0.7917,0.1297,0.0556
2,50,1000,6,5,10,med2,rnj,0.1992,0.6250,1.1667,0.2031,0.1667
2,50,1000,6,5,10,sconce2,anj,0.2008,0.6458,1.2292,0.2036,0.1667
2,50,1000,6,5,10,med2,anj,0.1994,0.6458,1.1875,0.2032,0.1667
2,50,1000,6,5,10,sconce2,fastme,0.1674,0.6250,1.0208,0.1922,0.0556
2,50,1000,6,5,10,med2,fastme,0.1624,0.5833,0.9583,0.1216,0.0000
2,50,1000,6,5,10,sconce2,srnj1,0.1901,0.7917,1.2500,0.1058,0.0556
2,50,1000,6,5,10,med2,srnj1,0.2334,0.7917,1.5000,0.2843,0.1111
2,50,1000,6,5,10,sconce2,srnj,0.1142,0.5833,0.9583,0.0427,0.0000
2,50,1000,6,5,10,med2,srnj,0.3200,0.7292,1.9375,0.3328,0.3889
2,50,1000,6,5,10,sconce2,srnjmaxlca,0.1865,0.6667,1.3542,0.1570,0.1667
2,50,1000,6,5,10,med2,srnjmaxlca,0.2275,0.7083,1.4375,0.2680,0.1111
2,100,1000,6,5,10,sconce2,nj,0.3512,0.6327,1.8367,0.2900,0.0000
2,100,1000,6,5,10,med2,nj,0.3693,0.6531,1.8878,0.2983,0.0000
2,100,1000,6,5,10,sconce2,snj,0.4116,0.7449,2.2959,0.3535,0.1250
2,100,1000,6,5,10,med2,snj,0.3985,0.7551,2.3163,0.2874,0.0000
2,100,1000,6,5,10,sconce2,rnj,0.3593,0.6531,1.9796,0.3100,0.0000
2,100,1000,6,5,10,med2,rnj,0.3712,0.6531,1.9082,0.2968,0.0000
2,100,1000,6,5,10,sconce2,anj,0.3602,0.6122,1.9184,0.3105,0.0000
2,100,1000,6,5,10,med2,anj,0.3713,0.6531,1.9082,0.2968,0.0000
2,100,1000,6,5,10,sconce2,fastme,0.3370,0.6327,1.7245,0.2589,0.0000
2,100,1000,6,5,10,med2,fastme,0.3466,0.6633,1.7653,0.2661,0.0000
2,100,1000,6,5,10,sconce2,srnj1,0.4950,0.8469,3.0816,0.3801,0.0000
2,100,1000,6,5,10,med2,srnj1,0.4911,0.8469,3.2347,0.4033,0.1250
2,100,1000,6,5,10,sconce2,srnj,0.2762,0.7959,2.3265,0.1423,0.0000
2,100,1000,6,5,10,med2,srnj,0.5510,0.8571,3.5612,0.4341,0.0000
2,100,1000,6,5,10,sconce2,srnjmaxlca,0.5151,0.8163,3.0612,0.4061,0.0000
2,100,1000,6,5,10,med2,srnjmaxlca,0.4612,0.7653,2.6837,0.3624,0.0000
3,20,1000,6,5,10,sconce2,nj,0.1778,0.4444,0.5000,0.0737,0.0000
3,20,1000,6,5,10,med2,nj,0.1353,0.3889,0.4444,0.0526,0.0000
3,20,1000,6,5,10,sconce2,snj,0.1504,0.4444,0.5000,0.0602,0.0000
3,20,1000,6,5,10,med2,snj,0.1520,0.4444,0.5000,0.0617,0.0000
3,20,1000,6,5,10,sconce2,rnj,0.0267,0.2222,0.2222,0.0075,0.0000
3,20,1000,6,5,10,med2,rnj,0.1353,0.3889,0.4444,0.0526,0.0000
3,20,1000,6,5,10,sconce2,anj,0.1417,0.3889,0.4444,0.0556,0.0000
3,20,1000,6,5,10,med2,anj,0.1353,0.3889,0.4444,0.0526,0.0000
3,20,1000,6,5,10,sconce2,fastme,0.1778,0.4444,0.5000,0.0737,0.0000
3,20,1000,6,5,10,med2,fastme,0.1353,0.3889,0.4444,0.0526,0.0000
3,20,1000,6,5,10,sconce2,srnj1,0.1186,0.3889,0.3889,0.0481,0.0000
3,20,1000,6,5,10,med2,srnj1,0.1317,0.3889,0.4444,0.0511,0.0000
3,20,1000,6,5,10,sconce2,srnj,0.0819,0.3333,0.3333,0.0331,0.0000
3,20,1000,6,5,10,med2,srnj,0.1353,0.3889,0.4444,0.0526,0.0000
3,20,1000,6,5,10,sconce2,srnjmaxlca,0.0267,0.2222,0.2222,0.0075,0.0000
3,20,1000,6,5,10,med2,srnjmaxlca,0.1337,0.3889,0.4444,0.0519,0.0000
3,50,1000,6,5,10,sconce2,nj,0.2321,0.5625,0.9167,0.1514,0.0000
3,50,1000,6,5,10,med2,nj,0.1478,0.3750,0.6458,0.0677,0.0000
3,50,1000,6,5,10,sconce2,snj,0.2669,0.5625,1.1250,0.1865,0.0000
3,50,1000,6,5,10,med2,snj,0.1666,0.5000,0.8958,0.0944,0.0000
3,50,1000,6,5,10,sconce2,rnj,0.0489,0.1667,0.2292,0.0241,0.0000
3,50,1000,6,5,10,med2,rnj,0.1498,0.3750,0.6458,0.0673,0.0000
3,50,1000,6,5,10,sconce2,anj,0.2310,0.5625,0.9167,0.1495,0.0000
3,50,1000,6,5,10,med2,anj,0.1498,0.3750,0.6458,0.0673,0.0000
3,50,1000,6,5,10,sconce2,fastme,0.2310,0.5625,0.9167,0.1495,0.0000
3,50,1000,6,5,10,med2,fastme,0.1529,0.3542,0.6250,0.0691,0.0000
3,50,1000,6,5,10,sconce2,srnj1,0.0706,0.5000,0.6250,0.0287,0.0000
3,50,1000,6,5,10,med2,srnj1,0.2807,0.5833,1.3125,0.1456,0.0000
3,50,1000,6,5,10,sconce2,srnj,0.1507,0.5625,0.7917,0.1093,0.0000
3,50,1000,6,5,10,med2,srnj,0.2138,0.5208,0.8958,0.1410,0.0000
3,50,1000,6,5,10,sconce2,srnjmaxlca,0.1457,0.4792,0.7083,0.1084,0.0000
3,50,1000,6,5,10,med2,srnjmaxlca,0.3059,0.6250,1.3750,0.2072,0.0000
3,100,1000,6,5,10,sconce2,nj,0.2397,0.5306,1.8469,0.0956,0.0000
3,100,1000,6,5,10,med2,nj,0.1624,0.5000,1.5510,0.0632,0.0000
3,100,1000,6,5,10,sconce2,snj,0.4067,0.7755,2.9898,0.4539,0.3750
3,100,1000,6,5,10,med2,snj,0.2574,0.7245,2.2857,0.1300,0.0500
3,100,1000,6,5,10,sconce2,rnj,0.0806,0.4082,0.7347,0.0331,0.0000
3,100,1000,6,5,10,med2,rnj,0.1703,0.4898,1.5510,0.0675,0.0000
3,100,1000,6,5,10,sconce2,anj,0.1947,0.4898,1.5816,0.0793,0.0000
3,100,1000,6,5,10,med2,anj,0.1703,0.4898,1.5510,0.0675,0.0000
3,100,1000,6,5,10,sconce2,fastme,0.2167,0.5204,1.6224,0.0867,0.0000
3,100,1000,6,5,10,med2,fastme,0.1525,0.4796,1.3673,0.0599,0.0000
3,100,1000,6,5,10,sconce2,srnj1,0.2645,0.8469,2.6735,0.1740,0.0750
3,100,1000,6,5,10,med2,srnj1,0.5236,0.9184,4.0612,0.4614,0.5000
3,100,1000,6,5,10,sconce2,srnj,0.4045,0.8367,3.1224,0.3911,0.5000
3,100,1000,6,5,10,med2,srnj,0.3075,0.8265,2.9796,0.2177,0.1750
3,100,1000,6,5,10,sconce2,srnjmaxlca,0.2718,0.7857,2.2449,0.3034,0.0500
3,100,1000,6,5,10,med2,srnjmaxlca,0.3862,0.8673,3.0408,0.4021,0.3750
4,20,1000,6,5,10,sconce2,nj,0.0000,0.0000,0.0000,0.0000,0.0000
4,20,1000,6,5,10,med2,nj,0.0030,0.0556,0.0556,0.0008,0.0000
4,20,1000,6,5,10,sconce2,snj,0.0000,0.0000,0.0000,0.0000,0.0000
4,20,1000,6,5,10,med2,snj,0.0000,0.0000,0.0000,0.0000,0.0000
4,20,1000,6,5,10,sconce2,rnj,0.0000,0.0000,0.0000,0.0000,0.0000
4,20,1000,6,5,10,med2,rnj,0.0030,0.0556,0.0556,0.0008,0.0000
4,20,1000,6,5,10,sconce2,anj,0.1170,0.1111,0.2222,0.0985,0.0000
4,20,1000,6,5,10,med2,anj,0.0000,0.0000,0.0000,0.0000,0.0000
4,20,1000,6,5,10,sconce2,fastme,0.0000,0.0000,0.0000,0.0000,0.0000
4,20,1000,6,5,10,med2,fastme,0.0000,0.0000,0.0000,0.0000,0.0000
4,20,1000,6,5,10,sconce2,srnj1,0.0000,0.0000,0.0000,0.0000,0.0000
4,20,1000,6,5,10,med2,srnj1,0.0147,0.1111,0.1111,0.0045,0.0000
4,20,1000,6,5,10,sconce2,srnj,0.0000,0.0000,0.0000,0.0000,0.0000
4,20,1000,6,5,10,med2,srnj,0.0030,0.0556,0.0556,0.0008,0.0000
4,20,1000,6,5,10,sconce2,srnjmaxlca,0.0000,0.0000,0.0000,0.0000,0.0000
4,20,1000,6,5,10,med2,srnjmaxlca,0.0000,0.0000,0.0000,0.0000,0.0000
4,50,1000,6,5,10,sconce2,nj,0.0543,0.3750,0.5833,0.0176,0.0000
4,50,1000,6,5,10,med2,nj,0.0092,0.2083,0.2083,0.0026,0.0000
4,50,1000,6,5,10,sconce2,snj,0.0461,0.3333,0.5208,0.0149,0.0000
4,50,1000,6,5,10,med2,snj,0.0180,0.3542,0.3542,0.0056,0.0000
4,50,1000,6,5,10,sconce2,rnj,0.0476,0.2500,0.4375,0.0156,0.0000
4,50,1000,6,5,10,med2,rnj,0.0115,0.2292,0.2292,0.0032,0.0000
4,50,1000,6,5,10,sconce2,anj,0.0573,0.3958,0.6042,0.0185,0.0000
4,50,1000,6,5,10,med2,anj,0.0115,0.2292,0.2292,0.0032,0.0000
4,50,1000,6,5,10,sconce2,fastme,0.0522,0.3333,0.5208,0.0169,0.0000
4,50,1000,6,5,10,med2,fastme,0.0087,0.1667,0.1667,0.0024,0.0000
4,50,1000,6,5,10,sconce2,srnj1,0.0538,0.3333,0.4792,0.0179,0.0000
4,50,1000,6,5,10,med2,srnj1,0.2571,0.7500,1.4792,0.1858,0.0588
4,50,1000,6,5,10,sconce2,srnj,0.0417,0.3542,0.5208,0.0132,0.0000
4,50,1000,6,5,10,med2,srnj,0.0563,0.3958,0.6458,0.0184,0.0000
4,50,1000,6,5,10,sconce2,srnjmaxlca,0.0199,0.2500,0.2500,0.0062,0.0000
4,50,1000,6,5,10,med2,srnjmaxlca,0.0530,0.3958,0.4375,0.0501,0.0588
4,100,1000,6,5,10,sconce2,nj,0.1195,0.5612,1.0612,0.0447,0.0000
4,100,1000,6,5,10,med2,nj,0.2212,0.6224,1.5102,0.1484,0.0889
4,100,1000,6,5,10,sconce2,snj,0.1058,0.5714,1.1020,0.0426,0.0000
4,100,1000,6,5,10,med2,snj,0.1867,0.6531,1.5306,0.1085,0.0444
4,100,1000,6,5,10,sconce2,rnj,0.0946,0.4286,0.9082,0.0347,0.0000
4,100,1000,6,5,10,med2,rnj,0.2001,0.6224,1.4592,0.1245,0.0667
4,100,1000,6,5,10,sconce2,anj,0.1240,0.4286,1.0918,0.0506,0.0000
4,100,1000,6,5,10,med2,anj,0.2000,0.6122,1.4490,0.1245,0.0667
4,100,1000,6,5,10,sconce2,fastme,0.1122,0.4082,0.9082,0.0422,0.0000
4,100,1000,6,5,10,med2,fastme,0.1947,0.5510,1.3571,0.1082,0.0444
4,100,1000,6,5,10,sconce2,srnj1,0.3686,0.7653,2.8776,0.3855,0.2222
4,100,1000,6,5,10,med2,srnj1,0.2756,0.8469,2.3776,0.1943,0.0444
4,100,1000,6,5,10,sconce2,srnj,0.2831,0.6327,2.2041,0.3363,0.0444
4,100,1000,6,5,10,med2,srnj,0.2779,0.8061,2.3673,0.3409,0.0667
4,100,1000,6,5,10,sconce2,srnjmaxlca,0.3505,0.8163,2.6020,0.3896,0.4889
4,100,1000,6,5,10,med2,srnjmaxlca,0.4811,0.9184,3.6531,0.4837,0.3556
5,20,1000,6,5,10,sconce2,nj,0.0030,0.0556,0.0556,0.0008,0.0000
5,20,1000,6,5,10,med2,nj,0.0000,0.0000,0.0000,0.0000,0.0000
5,20,1000,6,5,10,sconce2,snj,0.0030,0.0556,0.0556,0.0008,0.0000
5,20,1000,6,5,10,med2,snj,0.0087,0.1111,0.1111,0.0023,0.0000
5,20,1000,6,5,10,sconce2,rnj,0.0030,0.0556,0.0556,0.0008,0.0000
5,20,1000,6,5,10,med2,rnj,0.0060,0.1111,0.1111,0.0015,0.0000
5,20,1000,6,5,10,sconce2,anj,0.0087,0.1111,0.1111,0.0023,0.0000
5,20,1000,6,5,10,med2,anj,0.0087,0.1111,0.1111,0.0023,0.0000
5,20,1000,6,5,10,sconce2,fastme,0.0030,0.0556,0.0556,0.0008,0.0000
5,20,1000,6,5,10,med2,fastme,0.0000,0.0000,0.0000,0.0000,0.0000
5,20,1000,6,5,10,sconce2,srnj1,0.0030,0.0556,0.0556,0.0008,0.0000
5,20,1000,6,5,10,med2,srnj1,0.0060,0.1111,0.1111,0.0015,0.0000
5,20,1000,6,5,10,sconce2,srnj,0.0030,0.0556,0.0556,0.0008,0.0000
5,20,1000,6,5,10,med2,srnj,0.0030,0.0556,0.0556,0.0008,0.0000
5,20,1000,6,5,10,sconce2,srnjmaxlca,0.0030,0.0556,0.0556,0.0008,0.0000
5,20,1000,6,5,10,med2,srnjmaxlca,0.0057,0.0556,0.0556,0.0015,0.0000
5,50,1000,6,5,10,sconce2,nj,0.0550,0.3125,0.4583,0.0186,0.0000
5,50,1000,6,5,10,med2,nj,0.0152,0.2292,0.2500,0.0044,0.0000
5,50,1000,6,5,10,sconce2,snj,0.0559,0.3750,0.4167,0.0228,0.0000
5,50,1000,6,5,10,med2,snj,0.0580,0.3125,0.3958,0.0238,0.0000
5,50,1000,6,5,10,sconce2,rnj,0.0098,0.1875,0.2083,0.0028,0.0000
5,50,1000,6,5,10,med2,rnj,0.0158,0.2500,0.2708,0.0045,0.0000
5,50,1000,6,5,10,sconce2,anj,0.0550,0.3125,0.4583,0.0186,0.0000
5,50,1000,6,5,10,med2,anj,0.0158,0.2500,0.2708,0.0045,0.0000
5,50,1000,6,5,10,sconce2,fastme,0.0201,0.2500,0.2500,0.0059,0.0000
5,50,1000,6,5,10,med2,fastme,0.0093,0.1875,0.1875,0.0026,0.0000
5,50,1000,6,5,10,sconce2,srnj1,0.2861,0.7708,1.7083,0.2469,0.4545
5,50,1000,6,5,10,med2,srnj1,0.2598,0.7292,1.5417,0.2657,0.5455
5,50,1000,6,5,10,sconce2,srnj,0.1140,0.3750,0.6875,0.0483,0.0000
5,50,1000,6,5,10,med2,srnj,0.1780,0.5625,0.8750,0.1291,0.1818
5,50,1000,6,5,10,sconce2,srnjmaxlca,0.1116,0.4583,0.7917,0.1673,0.4545
5,50,1000,6,5,10,med2,srnjmaxlca,0.1755,0.4792,0.9375,0.1771,0.3636
5,100,1000,6,5,10,sconce2,nj,0.3870,0.7653,3.3061,0.2790,0.1837
5,100,1000,6,5,10,med2,nj,0.3789,0.7755,3.2245,0.2747,0.1837
5,100,1000,6,5,10,sconce2,snj,0.5544,0.8776,4.7755,0.5604,0.4490
5,100,1000,6,5,10,med2,snj,0.4146,0.8571,3.8367,0.4318,0.2041
5,100,1000,6,5,10,sconce2,rnj,0.3550,0.6633,2.8878,0.2668,0.1837
5,100,1000,6,5,10,med2,rnj,0.3811,0.7857,3.1633,0.4346,0.1837
5,100,1000,6,5,10,sconce2,anj,0.4010,0.7551,3.4388,0.3995,0.2245
5,100,1000,6,5,10,med2,anj,0.3811,0.7755,3.1531,0.4345,0.1837
5,100,1000,6,5,10,sconce2,fastme,0.3776,0.7551,3.2449,0.2739,0.1837
5,100,1000,6,5,10,med2,fastme,0.3831,0.7347,3.1939,0.2766,0.1837
5,100,1000,6,5,10,sconce2,srnj1,0.5050,0.8367,4.1531,0.4645,0.4286
5,100,1000,6,5,10,med2,srnj1,0.5882,0.9694,5.1429,0.5923,0.5918
5,100,1000,6,5,10,sconce2,srnj,0.5121,0.9286,4.4082,0.5171,0.3469
5,100,1000,6,5,10,med2,srnj,0.5097,0.9184,4.1939,0.4997,0.3265
5,100,1000,6,5,10,sconce2,srnjmaxlca,0.3752,0.8980,3.3673,0.3547,0.0612
5,100,1000,6,5,10,med2,srnjmaxlca,0.5401,0.9082,4.7347,0.5552,0.5102
6,20,1000,6,5,10,sconce2,nj,0.3489,0.5000,0.8333,0.2910,0.0000
6,20,1000,6,5,10,med2,nj,0.2916,0.5000,0.7778,0.2241,0.0000
6,20,1000,6,5,10,sconce2,snj,0.2533,0.3889,0.7778,0.2880,0.0000
6,20,1000,6,5,10,med2,snj,0.2396,0.5556,0.7222,0.1609,0.0000
6,20,1000,6,5,10,sconce2,rnj,0.2730,0.3333,0.8333,0.1481,0.0000
6,20,1000,6,5,10,med2,rnj,0.2708,0.3889,0.7778,0.1489,0.0000
6,20,1000,6,5,10,sconce2,anj,0.3489,0.5000,0.8333,0.2910,0.0000
6,20,1000,6,5,10,med2,anj,0.2708,0.3889,0.7778,0.1489,0.0000
6,20,1000,6,5,10,sconce2,fastme,0.3489,0.5000,0.8333,0.2910,0.0000
6,20,1000,6,5,10,med2,fastme,0.2916,0.5000,0.7778,0.2241,0.0000
